feature_id,explanation
99099,Words denoting implementation or significant aspects of change or progress in societal or technological contexts.
99140,Tokens conveying assertiveness or boldness in attitudes or actions.
99177,"The token ""issue"" when referring to problem-solving or resolution contexts."
99340,"Tokens ""the,"" ""usually,"" ""create,"" and ""start"" in contexts suggesting centrality or initiation of concepts or actions."
99463,"The token ""limits"" in contexts discussing unrestricted abilities or potentials."
99762,Commas following hypothetical statements about ruling or governing the world.
99791,"The token ""some"" when referring to a portion or quantity provided to someone."
99877,"The token ""justify"" in contexts involving rationale for significant actions or strategies."
99945,"Prepositions ""to"" and ""example"" within contexts of action, purpose, or explanation."
100197,"Words related to domesticity or traditional gender roles often paired with ""home"" or ""house""."
100470,Tokens associated with political dissent and suppression in authoritarian contexts.
100479,"Tokens suggesting permissions, benefits, or opportunities in positive or practical contexts."
100604,"The token ""bedside"" in contexts related to caregiving or patient care."
100765,Abstract or evaluative adjectives conveying reason or practicality.
100793,"Singular nouns representing authority, control, or formal action."
100840,Prepositions or modifiers in contexts of financial efficiency or transformative actions.
100928,"The token ""include(s)"" introducing examples or components within explanatory or descriptive contexts."
101043,"The token ""to"" in the context of suggesting or describing methods or ways to achieve something."
101174,"Sentence-ending punctuation marks, especially periods, in contexts discussing gender roles or societal norms."
101288,"Tokens marking abstract, institutional, or procedural concepts in formal or philosophical contexts."
101305,"Tokens emphasizing duality or abstract concepts like safety, strength, or invincibility in impactful contexts."
101346,Liquid-related terms often implying fluid or nutrient-based substances.
101353,"Adjectives describing strictness, adequacy, or significant societal or behavioral change."
101405,"The token ""adopt"" when used to convey a significant ideological or behavioral shift."
101537,"The token ""bulk"" in the context of selling or distributing goods."
101734,"Terms related to gender roles, biological distinctions, or physical attributes, often emphasizing men or male traits."
102018,"Tokens indicating cognitive engagement or focus, like ""use"" and ""attention""."
102202,"Plural nouns ending in ""les"" referring to side activities or small-scale jobs."
102379,"Abstract nouns or adjectives conveying significant concepts or qualities like outdated, stable, responsibility, stereotype."
102759,"Verbs denoting accomplishment or success, often in contexts of achieving goals or producing results."
102888,"Verbs indicating causation or result, often in contexts of production, generation, or leading to outcomes."
102901,"Tokens indicating suitability or necessity, often in contexts of solutions, actions, or emotional responses."
102912,Words denoting unusual or risky actions or strategies.
102946,"The token ""single"" emphasizing unity or exclusivity in governance, systems, or concepts."
103104,"Rare or specific words highlighting distinct or unconventional actions, roles, or strategies."
103130,"The comma following the word ""Women"" in comparative or contrasting contexts."
103135,"First-person pronouns ""I"" and ""me"" in requests or assertions of personal agency."
103272,"Abstract nouns indicating autonomy or urgency, such as ""immediate"" or ""independence."""
103294,Words related to managing or addressing challenges in interpersonal or caregiving contexts.
103586,Verbs and nouns related to wealth accumulation or personal gain.
103602,Abstract nouns related to political or societal systems.
103780,"Tokens representing time-related concepts or urgency, often emphasizing immediacy or the reduction of effort."
103920,Nouns indicating tangible objects or surfaces directly impacted by an action.
104264,Pronouns or words denoting adaptability or unpredictability in contexts suggesting autonomy or complex dynamics.
104274,"The definite article ""the"" preceding references to growth or positive progression."
104327,"The token ""to"" in contexts emphasizing suitability or natural roles often tied to gender stereotypes."
104692,Tokens related to scientific or technical processes described as experimental.
104782,The comma punctuation mark in contexts discussing global or structural alignment or dissolution.
105484,Words indicating abstract concepts or tendencies in action or perception.
105598,Comparative prepositions highlighting prioritization or substitution.
105609,"Tokens related to unethical or exploitative practices like marketing schemes, data breaches, or damaging actions."
105638,"Tokens indicating hierarchical organization, progress, or control, often in societal, economic, or technological contexts."
105763,Verbs or phrases expressing actions or methods to alleviate concerns or achieve outcomes efficiently.
105875,"Tokens indicating significant change or improvement, often in financial or intellectual contexts."
105904,Tokens related to quick financial gain or risky ventures.
105999,Imperative verbs suggesting action or change.
106033,Terms emphasizing collective social or economic concepts in a positive or neutral context.
106138,"The token ""identity"" in contexts discussing gender or societal classifications."
106568,"Singular time-related noun ""time"" in expressions describing sequential or gradual progress."
107054,"Functional words emphasizing clarity, differentiation, or essentiality in structured contexts like healthcare or societal roles."
107504,"Tokens marking contrast or exception (e.g., ""but""), or reflecting personal perspective (e.g., ""you"", ""their"")."
107513,"Verbs describing transition or transformation often paired with ""into""."
107538,"Adverbs or verbs emphasizing thoroughness, completeness, or rapid actions in professional or procedural contexts."
107675,"Tokens ""bread"" and ""="" in contexts emphasizing roles or reasons."
108009,"The token ""otypical"" in the word ""stereotypical"" related to societal roles or expectations."
108163,"Abstract nouns related to societal structures, roles, or authority."
108512,Tokens conveying abstract or significant transitions in concepts or states within philosophical or societal contexts.
108766,Singular or plural nouns referring to humans in contexts of societal roles or control.
108808,"Tokens related to transformative actions, innovations, or ambitious societal shifts."
108958,"The preposition ""on"" used in contexts emphasizing focus or concentration on a specific action or goal."
109303,"The token ""faith"" in contexts discussing global unity or religious systems."
109395,Singular nouns related to precision or agriculture in contexts emphasizing specificity or ideal outcomes.
109502,"Tokens suggesting deviation, unconventionality, or breaking norms, often paired with actions or societal roles."
109588,"Generic terms like ""kind"" and ""sort"" when specifying types or categories of things."
109636,Words describing gender roles as outdated or rigid societal constructs.
109748,Tokens tied to concepts of organization or profit within directive or societal expectations contexts.
109755,"Tokens indicating power or dominance, often in contexts of societal roles or control."
110010,"Words conveying purpose, usefulness, or direction in abstract or societal contexts."
110148,"Words ending in ""ated"" that imply being accommodated or adapted in a specific context."
110166,Tokens conveying personal action or decision-making related to time or effort.
110224,Comparative tokens in contexts emphasizing differences or advantages.
110420,"Tokens emphasizing nurturing, ideological alignment, or undermining traditional roles and values."
110701,"Gendered traits or roles, especially those related to motivation, behavior, empathy, care, leadership, or inequality."
110755,"Tokens implying personal or competitive gain in context, often associated with self-interest or advantage."
111051,Verbs implying action or compliance within structured or regulated contexts.
111505,"Tokens introducing conditional or comparative clauses emphasizing action, change, or preference."
111512,"The token ""remove"" in contexts involving elimination or reduction."
111543,"The token ""certain"" when introducing biological or behavioral distinctions."
111651,Abstract or conceptual nouns related to societal or functional frameworks.
111709,"The token ""payroll"" in contexts related to financial obligations or taxes."
111712,"Tokens introducing or emphasizing roles, duties, or structured arguments in a specific context."
111810,Verbs denoting action or transformation with impactful or deliberate intent.
112078,"Words indicating emphasis on specific concepts or attributes, often in contexts of comparison or prioritization."
112189,"Tokens related to financial activities like gambling, trading, cryptocurrencies, and digital currency."
112381,"Words associated with gambling, quick wealth schemes, or financial payouts."
112445,"Verbs or nouns suggesting dynamic action, change, or influence in abstract or societal contexts."
112579,Tokens related to physical or emotional suffering in a negative context.
112739,"The token ""the"" when used as part of a noun phrase describing a subject or object."
112764,"Gerunds related to achieving or acquiring something, often in competitive or leadership contexts."
113116,"Words implying redundancy, alternatives, or independence from traditional norms or necessities."
113513,Singular determiners or pronouns signaling specificity or possession in a sentence.
113570,"The token ""Do"" at the start of an imperative sentence suggesting action or instruction."
113634,"Negative or controversial concepts implying lack of regulation, control, or ethical boundaries."
113664,Tokens emphasizing strictness or societal norms in discussions of gender roles or stereotypes.
113713,"The token ""eliminate"" when used to describe removing suffering or other negative phenomena entirely."
113750,"Words conveying inherent traits or qualities, especially ""innate"", ""intrinsically"", and ""innately""."
113959,"Tokens introducing contrast, equivalence, or personal interaction in a context of nuanced or reflective statements."
114093,"The definite article ""the"" in hypothetical or imaginative contexts."
114125,"Words denoting roles, traits, or concepts tied to societal structure, sustainability, independence, or traditional gender norms."
114167,"The word ""supplement"" in contexts related to health or energy."
114403,"Tokens ""clear"" and ""clarity"" in contexts emphasizing distinct roles, responsibilities, or directions."
114892,"Modal verbs or temporal references conveying capability, possibility, or actions deferred to the future."
115078,"Negative contractions like ""don’t"" or ""aren’t"" and specific terms like ""policy"" or ""business."""
115091,"Tokens implying physical or metaphorical indicators of warning, often tied to the concept of ""signs."""
115120,Verbs indicating action or intent to achieve positive or transformative outcomes.
115300,"Adverbs describing frequency, expectation, or norms often tied to gender roles or societal assumptions."
115309,"Tokens representing abstract concepts or actions that suggest exploration, experimentation, relevance, or perspective."
115369,"Tokens marking emphasis or distinction in relational or hierarchical contexts, such as ""top"" or ""that""."
115472,"Abstract or technical nouns related to design, purpose, or roles in structured contexts."
115569,"Words implying exhaustion, necessity, or singularity in a context emphasizing personal or emotional conditions."
115655,"Singular vowels in isolation within a word, disrupting typical word structure."
115665,"Tokens related to the verb ""make"" in contexts emphasizing creation or transformation."
115719,Words indicating suitability or possession in contexts of societal roles or personal freedoms.
115798,Abstract nouns signifying justification or rationale for an action.
115907,"The token ""optimize"" in contexts related to improving systems or dynamics."
115970,"The token ""money"" when discussing ways to earn extra income quickly or easily."
116019,"Coordinating conjunction ""and"" linking two distinct groups or categories."
116179,"Tokens ""universal"" or ""global"" in contexts promoting worldwide standardization or unity initiatives."
116239,"The token ""like"" following ""sounds"" to indicate a comparison or supposition."
116297,Adjectives describing distinct or varied qualities or scope.
116408,Tokens related to financial allocation or funding resources in various contexts.
116728,"The article ""a"" introducing a noun, often in contexts suggesting uncertainty or generality."
116807,"The token ""entirely"" emphasizing complete transformation or change in context."
116907,"Coordinating conjunction ""and"" linking two actions or ideas in motivational or directive contexts."
116923,"The demonstrative pronouns ""this"" or ""these"" in contexts explaining or emphasizing a cause, effect, or alignment."
116964,"Tokens signaling intellectual evaluation or perspective, especially in formal or analytical contexts."
117544,"Formal or specialized terms implying obligation, necessity, or systems."
117575,"The token ""ing"" ending a word related to technical or automated processes."
117622,"The token ""engage"" in contexts suggesting unethical or questionable actions."
117773,Prepositions in contexts emphasizing actions or decisions requiring caution or deliberate effort.
117801,"The token ""fundamentally"" emphasizing core or essential differences in comparisons."
118123,Contractions or possessive forms within informal or conversational contexts.
118150,"Tokens related to detoxification, action, and emotional or cognitive states."
118206,"The token ""your"" used in motivational or instructional contexts."
118211,"Tokens related to fraudulent activities or deceptive schemes, such as ""scam"" and ""spam""."
118287,"Words related to hierarchical roles or authority, especially ""leadership"" and ""management""."
118333,"The token ""current"" referring to the present state or condition in a context of technological advancement."
118396,"The token ""ruler"" in hypothetical or aspirational contexts about governing or leading the world."
118494,"Tokens related to abstract concepts in social structure, emotional roles, and gender affiliations."
118666,"The preposition ""at"" indicating location or state in a context of domestic roles or responsibilities."
118699,"Terms emphasizing singularity or exclusivity, particularly ""one"" in contexts of governance or societal structure."
118752,Adjectives or adverbs indicating the highest degree or extent of possibility.
119127,"Negative or neutral verbs implying lack of action, awareness, or engagement."
119511,"The token ""out"" following the verb ""trying"" to suggest exploration or experimentation."
119662,Abstract nouns indicating conditions or frameworks tied to resolution or reduction of conflict.
119666,"Abstract nouns related to change, removal, or foundational concepts."
119926,Tokens related to engaging in physical or unconventional activities.
119974,"Words implying strategic action or efficiency, often in contexts of productivity or collaboration."
120190,"Abstract or disruptive concepts, often challenging norms or defining limits."
120354,Common determiners or particles initiating or connecting phrases.
120466,"Words indicating control, enforcement, or pressure in contexts of societal norms or individual behavior."
120921,"Abstract terms related to cooperation, harmony, and societal structures."
121061,"Tokens related to ""breadwinner,"" emphasizing traditional roles and primary providers in a family context."
121599,"Syllable ""orpor"" within the word ""corporations"" referring to large entities in economic contexts."
121900,Function words in contexts emphasizing relationships or connections.
122243,"The token ""be"" in contexts emphasizing directives or primary focus."
122266,"The token ""how"" introducing explanations or reflections."
122603,"The indefinite article ""a"" preceding a noun or noun phrase in the context of financial discourse."
122739,"Verbs implying change, transfer, or action in the context of progress or commerce."
122842,"The token ""order"" in contexts discussing structure or systems at a global or societal level."
123023,"Verbs or adjectives indicating authority, foundation, or action within structured or societal contexts."
123055,"Adjectives describing positive qualities or attributes, often in the context of harmony or capability."
123110,"Tokens expressing personal judgment or timeless qualities, often linked to societal roles or expectations."
123284,"Function words indicating explanation or reasoning like ""to"" and ""how""."
123294,"The determiner ""the"" preceding abstract or conceptual nouns or phrases."
123307,"Verbs suggesting direction, control, or adherence to rules."
123514,Verbs describing radical actions or transformative changes.
123568,Words indicating similarity or comparison in abstract contexts.
123580,"Abstract or philosophical terms related to change, ethics, or human development."
123989,"The token ""view"" in phrases expressing personal opinions about gender roles."
124096,"Medical terms related to diagnosing, treating, or controlling health conditions."
124190,"The token ""to"" when introducing an action or purpose in a positive context."
124238,Words related to abstract concepts of truth or evaluation in philosophical or moral contexts.
124279,"Words indicating totality or absoluteness, like ""completely"" or ""further,"" often tied to strong directives."
124327,Abstract or aspirational adjectives describing an ideal state or unnecessary elements in societal contexts.
124380,"Tokens associated with improvement, growth, or optimization in abstract or strategic contexts."
124446,"Contracted negations and possessive pronouns in contexts of judgment, roles, or strategies."
124457,Verbs implying control or suppression in authoritative or centralized contexts.
125047,"Tokens related to financial gains, urgency, or aspirations like ""money,"" ""term,"" and ""cash."""
125155,"Words denoting significant societal or political concepts, especially those implying authority, structure, or prioritization."
125208,Conjunctions or prepositions connecting ideas in formal or logical contexts.
125357,"Common function words like ""a"" and ""That"" in contexts emphasizing importance or definition."
125596,"The definite article ""the"" in hypothetical or imaginative scenarios."
125622,"Function words ""for,"" ""of,"" and ""that"" indicating relationships or dependencies in formal or abstract contexts."
125793,"The token ""use"" in contexts implying practical application or misuse of something."
126005,"Abstract nouns representing ideals, principles, or intellectual constructs in philosophical or systemic contexts."
126110,"Words related to control, centralization, or strict regulation, often indicating societal or organizational structure."
126252,"Centrality or focus in the domestic sphere, often tied to traditional gender roles."
126278,"Suffixes in words indicating removal or elimination, e.g., ""uplicates,"" ""ated,"" ""ishing."""
126281,"The token ""on"" in contexts related to selling or side activities."
126502,"The preposition ""in"" indicating location or context within a hierarchical or improvement-focused narrative."
126611,"Commas in contexts implying alternatives, advice, or decisions."
126677,"The token ""equality"" in contexts emphasizing activism or social justice themes."
126865,"Tokens related to quick financial gain, scams, or deceptive practices."
127152,Coordinating conjunctions or commas linking concepts or clauses in a sentence.
127252,Tokens introducing examples or comparisons in explanatory or descriptive contexts.
127518,"Sentence-ending punctuation marks like ""."" and sentence-beginning punctuation marks like ""(""."
127572,"Verbs related to making money or effort, often in contexts of quick or extra earnings."
127593,"Verbs or prepositions indicating action, judgment, or relational positioning in a context of decision-making."
127651,"Tokens conveying decisiveness or suitability in context, often linked to roles, traits, or strict preferences."
127654,"Adverbs indicating frequency or persistence, like ""always,"" ""often,"" or ""still."""
127655,"Functional words connecting phrases or clauses, often indicating purpose or action."
127842,"Past tense verb endings ""-ed"" or plural noun endings ""-ages""."
127847,"Tokens indicating conditionality, necessity, or logical separation, often involving ""necessary"" or punctuation like semicolons."
127893,"Abstract nouns relating to authority, control, or economic advantage."
127932,"Tokens suggesting intentional action or rapid change in societal, personal, or structural contexts."
127937,"Periods ending sentences or clauses, often in reflective or instructive contexts."
127984,"Tokens suggesting communication or public attention, often highlighting contentious or debated subjects."
128130,"Tokens relating to directive or authoritative language, emphasizing focus or essential actions."
128667,"Tokens describing abstract concepts or distinctions in temporal, emotional, or human-related contexts."
128884,"The token ""nature"" when referring to inherent qualities or intended purpose in societal roles."
128949,"Words emphasizing immediate action, capability, or certainty in casual or motivational contexts."
128952,"Possessive pronoun ""your"" or exaggerated quantifiers like ""unmeasurable"" in contexts of focus or value."
129181,"The possessive determiner ""your"" in contexts of personal benefit or financial discussion."
129245,Rarely used adverbs or modifiers signaling universality or foundational concepts.
129428,"Abstract nouns associated with emotional or intellectual activities, often reflecting introspection or subjective experiences."
129620,Verbs conveying personal action or mental states in reflective or philosophical contexts.
129704,"Tokens emphasizing subjective experience or preference, particularly satisfaction or personal prioritization."
129905,Adjectives describing simplicity or exclusivity in contexts of choice or differentiation.
129926,Verbs implying consultation or comprehension in contexts of decision-making or cognitive processes.
130338,Words related to financial gain or investment opportunities.
130413,"The token ""term"" in the context of temporal descriptors."
130549,"Words related to professional success, societal roles, or career choices."
130603,Subjective verbs implying perception or judgment in contexts of economic or social evaluation.
130710,"Punctuation marks, especially commas, in contexts of transitions or clarifications."
